brand,model,network_technology,2G_bands,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,weight_oz,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,RAM_GB,battery_mAh,primary_camera_MP
Sony,Xperia GX SO-04D,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA,LTE band 1(2100),HSPA 14.4/5.76 Mbps  LTE Cat2 50/25 Mbps,Up to 86 kbps,Up to 237 kbps,2012  May,Available. Released 2012  August,131 x 69 x 8.6 mm (5.16 x 2.72 x 0.34 in),127,4.48,Micro-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.6 inches (~64.5% screen-to-body ratio),720 x 1280 pixels (~319 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Krait,Qualcomm MSM8960 Snapdragon S4 Plus,Adreno 225,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,13 MP| autofocus| LED flash,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| DLNA| hotspot,3.1| A2DP,Yes with A-GPS,Not Available,No,microUSB 2.0 (MHL TV-out),Accelerometer| gyro| proximity| compass,Removable Li-Ion 1700 mAh battery,Black| White,290,http://cdn2.gsmarena.com/vv/bigpic/Sony-Xperia-GX-SO-04D.jpg,1,1700,13
Sony,Xperia acro HD SO-03D,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 2100 / 800,Not Available,HSPA 14.4/5.76 Mbps,Up to 86 kbps,Up to 237 kbps,2012  May,Available. Released 2012  September,126 x 66 x 11.9 mm (4.96 x 2.60 x 0.47 in),149,5.26,Micro-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.3 inches (~61.3% screen-to-body ratio),720 x 1280 pixels (~342 ppi pixel density),Android 2.3 (Gingerbread),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),11 GB,1 GB RAM,12 MP| autofocus| LED flash,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,2.1| A2DP| EDR,Yes with A-GPS GLONASS,Not Available,Stereo FM radio| RDS,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion 1910 mAh battery,Black| Aqua| Sakura| Ceramic,290,http://cdn2.gsmarena.com/vv/bigpic/Sony-Xperia-acro-HD-SO-03D.jpg,1,1910,12
Sony,Xperia acro HD SOI12,GSM / HSPA / CDMA2000,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 2100 ,Not Available,HSPA 10.2/5.76 Mbps  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2012  May,Available. Released 2012  Q4,126 x 66 x 11.9 mm (4.96 x 2.60 x 0.47 in),149,5.26,Micro-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.3 inches (~61.3% screen-to-body ratio),720 x 1280 pixels (~342 ppi pixel density),Android 2.3 (Gingerbread),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8660 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),11 GB,1 GB RAM,12 MP| autofocus| LED flash,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,2.1| A2DP| EDR,Yes with A-GPS GLONASS,Not Available,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Removable Li-Ion 1900 mAh battery,White| Black| Rouge,280,http://cdn2.gsmarena.com/vv/bigpic/Sony-Xperia-acro-HD-SOI12.jpg,1,1900,12
Sony,Xperia P,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - LT22i,Not Available,HSPA 14.4/5.76 Mbps,Up to 100 kbps,Up to 296 kbps,2012  February,Available. Released 2012  May,122 x 59.5 x 10.5 mm (4.80 x 2.34 x 0.41 in),120,4.23,Micro-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.0 inches (~60.8% screen-to-body ratio),540 x 960 pixels (~275 ppi pixel density),Android 2.3 (Gingerbread)| upgradable to 4.1 (Jelly Bean),Dual-core 1.0 GHz Cortex-A9,NovaThor U8500,Mali-400,No,16 GB (13 GB user available),1 GB RAM,8 MP| autofocus| LED flash| ,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot| DLNA,2.1| A2DP| EDR,Yes with A-GPS,Yes,Stereo FM radio| RDS,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 1305 mAh battery,Silver| Black| Red,210,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-p-ofic.jpg,1,1305,8
Sony,Xperia S,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - LT26i,Not Available,HSPA 14.4/5.76 Mbps,Up to 86 kbps,Up to 237 kbps,2012  January,Available. Released 2012  February,128 x 64 x 10.6 mm (5.04 x 2.52 x 0.42 in),144,5.08,Micro-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.3 inches (~62.2% screen-to-body ratio),720 x 1280 pixels (~342 ppi pixel density),Android 2.3 (Gingerbread)| upgradable to 4.1.2 (Jelly Bean),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,No,32 GB,1 GB RAM,12 MP| autofocus| LED flash| ,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| hotspot,2.1| A2DP| EDR,Yes with A-GPS GLONASS,Yes,Stereo FM radio| RDS,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 1750 mAh battery,White| Black| Silver,230,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-s-ofic.jpg,1,1750,12
Sony,Xperia ion HSPA,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,Not Available,HSPA 42.2/5.76 Mbps,Up to 86 kbps,Up to 237 kbps,2012  April,Available. Released 2012  June,133 x 68 x 10.8 mm (5.24 x 2.68 x 0.43 in),144,5.08,Micro-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.55 inches (~63.1% screen-to-body ratio),720 x 1280 pixels (~323 ppi pixel density),Android 2.3 (Gingerbread)| upgradable to 4.1.2 (Jelly Bean),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),13.2 GB (12.9 GB user available),1 GB RAM,12 MP| autofocus| LED flash,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,2.1| A2DP| EDR,Yes with A-GPS GLONASS,Yes,Stereo FM radio| RDS,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 1900 mAh battery,Black| Red,250,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-ion-hspa.jpg,1,1900,12
Sony,Xperia ion LTE,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,LTE band 4(1700/2100)| 17(700),HSPA 21.1/5.76 Mbps  LTE Cat3 100/50 Mbps,Up to 86 kbps,Up to 237 kbps,2012  January,Available. Released 2012  June,133 x 68 x 10.8 mm (5.24 x 2.68 x 0.43 in),144,5.08,Mini-SIM,LED-backlit LCD  capacitive touchscreen  16M colors,4.55 inches (~63.1% screen-to-body ratio),720 x 1280 pixels (~323 ppi pixel density),Android 2.3 (Gingerbread)| 4.0 (Ice Cream Sandwich)| upgradable to 4.1.2 (Jelly Bean),Dual-core 1.5 GHz Scorpion,Qualcomm MSM8260 Snapdragon S3,Adreno 220,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,12 MP| autofocus| LED flash,1.3 MP| 720p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,2.1| A2DP| EDR,Yes with A-GPS GLONASS,Yes,Stereo FM radio| RDS,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 1900 mAh battery,Black| White,210,http://cdn2.gsmarena.com/vv/bigpic/sony-xperia-ion-ofic.jpg,1,1900,12
Sony,Tablet P,GSM,GSM 850 / 900 / 1800 / 1900 N/A,Not Available,Not Available,Not Available,No,No,2012  Q1,Available. Released 2012  September,180 x 158 x 14 mm (opened)| 180 x 79 x 28 mm (closed),372,13.12,Mini-SIM,Dual TFT capacitive touchscreen  16M colors,5.5 inches (~26.4% screen-to-body ratio),1024 x 480 pixels (~206 ppi pixel density),Android 3.2 (Honeycomb)| planned upgrade to 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| DLNA,2.1| A2DP,Yes,Not Available,No,microUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Ion 3080 mAh battery,Silver/Black,210,http://cdn2.gsmarena.com/vv/bigpic/sony-tablet-p.jpg,1,3080,5
Sony,Tablet P 3G,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 17(700) - AT&T,HSPA 14.4/5.76 Mbps,No,No,2011  August,Available. Released 2011  November,180 x 158 x 14 mm (opened)| 180 x 79 x 28 mm (closed),372,13.12,Mini-SIM,Dual TFT capacitive touchscreen  16M colors,5.5 inches (~26.4% screen-to-body ratio),1024 x 480 pixels (~206 ppi pixel density),Android 3.2 (Honeycomb)| planned upgrade to 4.0 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,microSD  up to 32 GB (dedicated slot)  2 GB included,4 GB,1 GB RAM,5 MP| autofocus,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| DLNA,2.1| A2DP,Yes,Not Available,No,microUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Ion 3080 mAh battery,Silver/Black,180,http://cdn2.gsmarena.com/vv/bigpic/sony-tablet-p.jpg,1,3080,5
Sony,Tablet S 3G,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,Not Available,HSPA 14.4/5.76 Mbps,No,No,2011  August,Available. Released 2011  September,241.2 x 174.3 x 10.1-20.6 mm,625,1.38,Mini-SIM,TFT capacitive touchscreen  16M colors,9.4 inches (~60.9% screen-to-body ratio),800 x 1280 pixels (~161 ppi pixel density),Android 3.2 (Honeycomb)| upgradable to 4.0.3 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,SD  up to 32 GB,16/32 GB,1 GB RAM,5 MP| autofocus,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| DLNA,2.1| A2DP| EDR,Yes,Not Available,No,microUSB 2.0 (MHL TV-out)| USB Host,Accelerometer| gyro| compass,Non-removable Li-Ion battery,Black,260,http://cdn2.gsmarena.com/vv/bigpic/sony-tablet-s.jpg,1,2600,5
Sony,Tablet S,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2011  August,Available. Released 2011  September,241.2 x 174.3 x 10.1-20.6 mm,598,1.32,No,TFT capacitive touchscreen  16M colors,9.4 inches (~60.9% screen-to-body ratio),800 x 1280 pixels (~161 ppi pixel density),Android 3.1 (Honeycomb)| upgradable to 4.0.3 (Ice Cream Sandwich),Dual-core 1.0 GHz Cortex-A9,Nvidia Tegra 2 T20,ULP GeForce,SD  up to 32 GB,16/32 GB,1 GB RAM,5 MP| autofocus,VGA,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| DLNA,2.1| A2DP| EDR,Yes,Not Available,No,microUSB 2.0| USB Host,Accelerometer| gyro| compass,Non-removable Li-Ion battery,Black,180,http://cdn2.gsmarena.com/vv/bigpic/sony-tablet-s.jpg,1,2600,5
Spice,Mi-498 Dream Uno,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100 ,Not Available,HSPA 21.1/5.76 Mbps,Class 12,Class 12,2014  September,Available. Released 2014  September,132 x 67 x 9.2 mm (5.20 x 2.64 x 0.36 in),107,3.77,Dual SIM,Capacitive touchscreen,4.5 inches (~63.1% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),Android 4.4.4 (KitKat)| upgradable to 5.1.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB,4 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes,Yes with A-GPS,Not Available,FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1700 mAh battery,Black| White,90,http://cdn2.gsmarena.com/vv/bigpic/spice-498.jpg,1,1700,5
Spice,Mi-525 Pinnacle FHD,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,Not Available,HSPA,Class 12,Class 12,2013  June,Available. Released 2013  July,149.4 x 74.9 x 9.3 mm (5.88 x 2.95 x 0.37 in),175,6.17,Dual SIM,Capacitive touchscreen  16M colors,5.0 inches (~61.6% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),Android 4.2 (Jelly Bean),Quad-core 1.5 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,8 MP| autofocus| dual-LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,4.0| A2DP,Yes with A-GPS,Not Available,FM radio,microUSB 2.0,Accelerometer| gyro| proximity,Removable Li-Ion 2100 mAh battery,Black/White,160,http://cdn2.gsmarena.com/vv/bigpic/spice-pinnacle-fhd-mi-525.jpg,1,2100,8
Spice,Mi-515 Coolpad,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,Not Available,HSPA,Yes,Yes,2013  June,Available. Released 2013  June,140 x 73 x 9.9 mm (5.51 x 2.87 x 0.39 in),161,5.68,Dual SIM,IPS LCD capacitive touchscreen,5.0 inches (~67.4% screen-to-body ratio),540 x 960 pixels (~220 ppi pixel density),Android 4.1 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Yes,3,Yes with A-GPS,Not Available,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 2000 mAh battery,Black,130,http://cdn2.gsmarena.com/vv/bigpic/spice-mi-515.jpg,1,2000,5
Spice,Mi-535 Stellar Pinnacle Pro,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - SIM 1 & SIM 2,Not Available,HSPA,Class 12,Class 12,2013  May,Available. Released 2013  May,152 x 79 x 10.3 mm (5.98 x 3.11 x 0.41 in),196.3,6.91,Dual SIM,IPS LCD capacitive touchscreen,5.3 inches (~64.5% screen-to-body ratio),540 x 960 pixels (~208 ppi pixel density),Android 4.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,Mediatek MT6589,PowerVR SGX544,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| dual-LED flash,5 MP,Yes,Yes,Yes,4.0| A2DP,Yes with A-GPS,Not Available,FM radio,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Removable Li-Po 2550 mAh battery,Brown,210,http://cdn2.gsmarena.com/vv/bigpic/spice-mi-535.jpg,1,2550,8
Spice,Mi-530 Stellar Pinnacle,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 - SIM 1 & SIM 2,Not Available,HSPA,Class 12,Class 12,2013  January,Available. Released 2013  February,152 x 79 x 10.3 mm (5.98 x 3.11 x 0.41 in),196.3,6.91,Dual SIM (Mini-SIM),Capacitive touchscreen,5.3 inches (~64.5% screen-to-body ratio),540 x 960 pixels (~208 ppi pixel density),Android 4.0 (Ice Cream Sandwich)| upgradable to 4.1 (Jelly Bean),Not Available,Not Available,Not Available,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Yes,4.0| A2DP,Yes with A-GPS,Not Available,FM radio,microUSB 2.0| USB Host,Accelerometer| proximity| compass,Removable Li-Ion 2550 mAh battery,Black,190,http://cdn2.gsmarena.com/vv/bigpic/Spice-Stellar-Pinnacle-Mi-530.jpg,1,2550,8
T-Mobile,myTouch Q 2,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1700 / 2100 ,Not Available,HSPA,Yes,Yes,2012  August,Available. Released 2012  August,124.8 x 63.9 x 14.3 mm (4.91 x 2.52 x 0.56 in),185,6.53,Mini-SIM,Capacitive touchscreen  16M colors,4.0 inches (~57.1% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 2.3 (Gingerbread),1.4 GHz Scorpion,Qualcomm MSM8255T Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| hotspot,Yes,Yes with A-GPS,Not Available,No,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1500 mAh battery,Black| White,290,http://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-q-2.jpg,1,1500,5
T-Mobile,myTouch 2,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 1700 / 2100 ,Not Available,HSPA,Yes,Yes,2012  August,Available. Released 2012  August,114 x 62 x 10 mm (4.49 x 2.44 x 0.39 in),140,4.94,Mini-SIM,Capacitive touchscreen  16M colors,4.0 inches (~64.4% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),Android 2.3 (Gingerbread),1.4 GHz Scorpion,Qualcomm MSM8255T Snapdragon S2,Adreno 205,microSD  up to 32 GB (dedicated slot),4 GB,1 GB RAM,5 MP| autofocus| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| DLNA| hotspot,Yes,Yes with A-GPS,Not Available,No,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1500 mAh battery,Black| Dark red,290,http://cdn2.gsmarena.com/vv/bigpic/t-mobile-mytouch-2.jpg,1,1500,5
Toshiba,Excite Go,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2014  May,Available. Released 2014  July,199 x 119.8 x 10.9 mm (7.83 x 4.72 x 0.43 in),354.4,12.49,No,Capacitive touchscreen  16M colors,7.0 inches (~57.8% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),Android 4.4.2 (KitKat),Quad-core 1.33 GHz,Intel Atom Z3735G,Not Available,microSD  up to 256 GB (dedicated slot),8 GB,1 GB RAM,VGA,No,Yes,Yes,Wi-Fi 802.11 b/g/n,4.0| A2DP,Not Available,Not Available,No,microUSB 2.0,Accelerometer,Non-removable Li-Po battery (13 Wh),Black/Silver| Black/White,80,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-go.jpg,1,2600,8
Toshiba,Excite 7c AT7-B8,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2014  February,Available. Released 2014  February,199 x 119.8 x 10.9 mm (7.83 x 4.72 x 0.43 in),354.4,12.49,No,Capacitive touchscreen  16M colors,7.0 inches (~57.8% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),Android 4.2.2 (Jelly Bean),Dual-core 1.5 GHz Cortex-A9,Rockchip RK3168,Not Available,microSD (dedicated slot),8 GB,1 GB RAM,VGA,No,Yes,Yes,Wi-Fi 802.11 b/g/n,4.0| A2DP,No,Not Available,No,microUSB 2.0,Accelerometer,Non-removable Li-Po battery (13 Wh),Black/Silver,70,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-7c-at7-b8.jpg,1,2600,8
Toshiba,Excite Pro,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2013  June,Available. Released 2013  July,261.6 x 177.8 x 10.2 mm (10.30 x 7.00 x 0.40 in),630.5,1.39,No,LED-backlit IPS LCD capacitive touchscreen  16M colors,10.1 inches (~63.6% screen-to-body ratio),2560 x 1600 pixels (~299 ppi pixel density),Android 4.2.1 (Jelly Bean)| upgrad&#1072;ble to 4.3 (Jelly Bean),Quad-core Cortex-A15,Nvidia Tegra 4,ULP GeForce,microSD  up to 32 GB (dedicated slot),32 GB,2 GB RAM,8 MP| autofocus| LED flash,1.2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band,4.0| A2DP,Yes,Not Available,No,microUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Po battery (33 Wh),Silver,210,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-pro-new.jpg,2,2600,8
Toshiba,Excite Write,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2013  June,Available. Released 2013  July,261.6 x 177.8 x 10.2 mm (10.30 x 7.00 x 0.40 in),671.3,1.48,No,LED-backlit IPS LCD capacitive touchscreen  16M colors,10.1 inches (~63.6% screen-to-body ratio),2560 x 1600 pixels (~299 ppi pixel density),Android 4.2.1 (Jelly Bean),Quad-core Cortex-A15,Nvidia Tegra 4,ULP GeForce,microSD  up to 32 GB (dedicated slot),32 GB,2 GB RAM,8 MP| autofocus| LED flash,1.2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band,4.0| A2DP,Yes,Not Available,No,microUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Po battery (33 Wh),Silver,440,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-write-new.jpg,2,2600,8
Toshiba,Excite Pure,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2013  June,Available. Released 2013  July,261.6 x 177.8 x 10.2 mm (10.30 x 7.00 x 0.40 in),598.7,1.32,No,LED-backlit IPS LCD capacitive touchscreen  16M colors,10.1 inches (~63.6% screen-to-body ratio),1280 x 800 pixels (~149 ppi pixel density),Android 4.2.1 (Jelly Bean)| upgrad&#1072;ble to 4.3 (Jelly Bean),Quad-core,Nvidia Tegra 3,Not Available,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,1.2 MP,No,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n,4.0| A2DP,Yes,Not Available,No,microUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Po battery (25 Wh),Silver,230,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-pure-new.jpg,1,2600,1
Toshiba,Excite 10 SE,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2012  December,Available. Released 2012  December,261.6 x 180.3 x 10.2 mm (10.30 x 7.10 x 0.40 in),639.6,1.41,No,LED-backlit IPS LCD capacitive touchscreen  16M colors,10.1 inches (~62.7% screen-to-body ratio),1280 x 800 pixels (~149 ppi pixel density),Android 4.1 (Jelly Bean),Quad-core 1.5 GHz,Nvidia Tegra 3,ULP GeForce 2,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM,3.15 MP| autofocus,1.2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n,3.0| A2DP,Yes,Not Available,No,microUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Po battery (25 Wh),Black/Silver,250,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-10-se.jpg,1,2600,3
Toshiba,Excite 13 AT335,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,Not Available,HSPA,Yes,Yes,2012  April,Available. Released 2012  July,343.8 x 211.2 x 9.8 mm (13.54 x 8.31 x 0.39 in),998,2.2,Mini-SIM,LED-backlit IPS LCD capacitive touchscreen  16M colors,13.3 inches (~88.8% screen-to-body ratio),1600 x 900 pixels (~120 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Quad-core 1.5 GHz,Nvidia Tegra 3,ULP GeForce 2,SD/microSD  up to 32 GB (dedicated slot),32/64 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes with four speakers,Yes,Wi-Fi 802.11 b/g/n| hotspot,3,Yes with A-GPS,Not Available,No,miniUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Po battery (38 Wh),Dark gray metallic,540,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-13-AT335.jpg,1,2600,5
Toshiba,Excite 10 AT305,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2012  April,Available. Released 2012  May,262 x 178 x 9 mm (10.31 x 7.01 x 0.35 in),599,1.32,No,LED-backlit LCD  capacitive touchscreen  16M colors,10.1 inches (~63.4% screen-to-body ratio),1280 x 800 pixels (~149 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Quad-core 1.5 GHz,Nvidia Tegra 3,ULP GeForce 2,SD/microSD  up to 32 GB (dedicated slot),16/32/64 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n,3.0| A2DP,Yes,Not Available,No,microUSB 2.0| USB Host,Accelerometer| gyro| compass,Non-removable Li-Po battery (25 Wh),Black/Silver,290,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-10-AT305.jpg,1,2600,5
Toshiba,Excite 7.7 AT275,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 , HSDPA,Not Available,HSPA,Yes,Yes,2012  April,Available. Released 2012  July,204.5 x 135.2 x 7.8 mm (8.05 x 5.32 x 0.31 in),332,11.71,Mini-SIM,AMOLED capacitive touchscreen  16M colors,7.7 inches (~62.2% screen-to-body ratio),1280 x 800 pixels (~196 ppi pixel density),Android 4.0 (Ice Cream Sandwich),Quad-core 1.5 GHz,Nvidia Tegra 3,ULP GeForce 2,microSD  up to 32 GB (dedicated slot),16/32/64 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n| hotspot,3,Yes with A-GPS,Not Available,No,miniUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Po battery (15 Wh),Dark gray metallic,410,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-77-AT275.jpg,1,2600,5
Toshiba,Excite AT200,No cellular connectivity, N/A,Not Available,Not Available,Not Available,No,No,2011  September,Available. Released 2012  January,256 x 176 x 7.7 mm (10.08 x 6.93 x 0.30 in),558,1.23,No,LED-backlit LCD  capacitive touchscreen  16M colors,10.1 inches (~65.6% screen-to-body ratio),1280 x 800 pixels (~149 ppi pixel density),Android 3.2 (Honeycomb),1.2 GHz,TI OMAP 4430,PowerVR SGX540,microSD  up to 32 GB (dedicated slot),16/32 GB,1 GB RAM,5 MP| autofocus| LED flash,2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 b/g/n,2.1| A2DP| EDR,Yes with A-GPS,Not Available,No,miniUSB 2.0,Accelerometer| gyro| compass,Non-removable Li-Ion battery,Black,530,http://cdn2.gsmarena.com/vv/bigpic/toshiba-excite-at200.jpg,1,2600,5
